# Generated by Tobias Borsdorff <t.borsdorff@sron.nl> on Mon Mar  2 11:55:58 2015
# Level-2 format version: 1.0
# Level-1b product: /SCIA/LV1_01/Y/SCI_NL__1PYDPA20031119_193603_000061022021_00429_09000_0000.N1                                                                                                                                                                                                                                                                                                                                   
# Sensing start:   1418.81670361
# Sensing stop:   1418.88733534
# Orbit:  9000
# SICOR version: 1.0
# SCIAMACHY channel: 8
# Window (pixels):  394 -  620
# Window (nm): 2310.68 - 2338.51
# Pixel mask version: todo
# Cloud mask version: todo
#    lon0        lat0        lon1        lat1        lon2        lat2        lon3        lat3      lon_cent    lat_cent    dsr_time  int_time   sza    lza     H2O         HDO         N2O         CO          CH4         H2O_err     HDO_err     N2O_err     CO_err      CH4_err  red.chisq   dof eflag albedo   cl_fr mean_elev  st  px bs
#
 -160.153103  -38.870500 -160.217507  -39.138786 -161.795434  -38.660339 -161.860142  -38.906441 -161.007766  -38.896896  1418.85894263 0.500  31.49  31.47  1.4207E+22  1.1404E+18   0.000     -6.5617E+17  2.1945E+19  7.7862E+20  5.8308E+18   0.000      7.1844E+17  3.6572E+17   1.322      152  1  0.2976      0.44      0.00  16  51 0 
 -161.795434  -38.660339 -161.860142  -38.906441 -163.229175  -38.458208 -163.294645  -38.689738 -162.545843  -38.680874  1418.85894842 0.500  32.30  22.68  4.3716E+22  1.4875E+19   0.000      3.6619E+17  3.1279E+19  8.6896E+20  3.6540E+18   0.000      4.5621E+17  2.6533E+17   2.268      152  1  0.5332      0.81      0.00  16  52 0 
 -163.229175  -38.458208 -163.294645  -38.689738 -164.519384  -38.260830 -164.586403  -38.483845 -163.908251  -38.474930  1418.85895421 0.500  33.03  14.00  2.6027E+22  9.5434E+18   0.000      2.9985E+17  2.7158E+19  4.6064E+20  2.5736E+18   0.000      3.2368E+17  1.7188E+17   2.891      152  1  0.7706      1.00      0.00  16  53 0 
 -164.519384  -38.260830 -164.586403  -38.483845 -165.738620  -38.059423 -165.808225  -38.278874 -165.163959  -38.272327  1418.85895999 0.500  33.72   5.40  5.7628E+22  2.2844E+19   0.000      7.3634E+17  3.0948E+19  6.6237E+20  2.4599E+18   0.000      3.0634E+17  1.7190E+17   3.303      152  1  0.8635      1.00      0.00  16  54 0 
 -165.738620  -38.059423 -165.808225  -38.278874 -166.945267  -37.844244 -167.018795  -38.064669 -166.378559  -38.063354  1418.85896578 0.500  34.40  -3.20  5.4466E+22  2.2710E+19   0.000      9.1835E+16  3.0398E+19  6.4699E+20  2.4612E+18   0.000      2.9938E+17  1.7109E+17   2.911      152  1  0.8636      1.00      0.00  16  55 0 
 -166.945267  -37.844244 -167.018795  -38.064669 -168.189202  -37.604421 -168.268398  -37.830474 -167.606358  -37.837600  1418.85897157 0.500  35.09 -11.80  4.7490E+22  2.3006E+19   0.000      1.1349E+18  2.9781E+19  6.3244E+20  2.5741E+18   0.000      3.2439E+17  1.7750E+17   3.460      152  1  0.8178      1.00      0.00  16  56 0 
 -168.189202  -37.604421 -168.268398  -37.830474 -169.536020  -37.322589 -169.623337  -37.559645 -168.905427  -37.581213  1418.85897736 0.500  35.83 -20.45  4.0226E+22  1.9591E+19   0.000      7.3211E+17  2.9817E+19  4.7051E+20  2.0703E+18   0.000      2.5805E+17  1.4425E+17   4.361      152  1   1.010      1.00      0.00  16  57 0 
 -169.536020  -37.322589 -169.623337  -37.559645 -171.040332  -36.980075 -171.139164  -37.234649 -170.336310  -37.276646  1418.85898314 0.500  36.67 -29.21  3.6756E+22  1.7386E+19   0.000      9.6514E+17  3.0698E+19  3.9066E+20  1.7784E+18   0.000      2.2406E+17  1.2756E+17   4.640      152  1   1.157      1.00      0.00  16  58 0 
 -160.220412  -39.164551 -160.285055  -39.432884 -161.870611  -38.954277 -161.935622  -39.200400 -161.079164  -39.190942  1418.85900050 0.500  31.67  31.47  2.7065E+22  1.1919E+19   0.000      1.2301E+17  2.6314E+19  1.5064E+21  7.9488E+18   0.000      9.8936E+17  5.4098E+17   1.471      152  1  0.2244      0.38      0.00  16  61 0 
 -161.870611  -38.954277 -161.935622  -39.200400 -163.309834  -38.752038 -163.375655  -38.983585 -162.623939  -38.974790  1418.85900629 0.500  32.48  22.68  3.8193E+22  1.4993E+19   0.000      7.4380E+17  3.0047E+19  6.0417E+20  2.7313E+18   0.000      3.4482E+17  1.9460E+17   2.624      152  1  0.7189      1.00      0.00  16  62 0 
 -163.309834  -38.752038 -163.375655  -38.983585 -164.606001  -38.554213 -164.673415  -38.777231 -163.992090  -38.768562  1418.85901208 0.500  33.21  14.00  2.7940E+22  1.2592E+19   0.000      4.1852E+17  2.7610E+19  4.6347E+20  2.4909E+18   0.000      3.1282E+17  1.6725E+17   3.173      152  1  0.8043      1.00      0.00  16  63 0 
 -164.606001  -38.554213 -164.673415  -38.777231 -165.830052  -38.352371 -165.900097  -38.571816 -165.253206  -38.565508  1418.85901787 0.500  33.89   5.40  5.0612E+22  1.8643E+19   0.000      4.5973E+17  2.9933E+19  6.1139E+20  2.4220E+18   0.000      3.0090E+17  1.6621E+17   3.486      152  1  0.8705      1.00      0.00  16  64 0 
 -165.830052  -38.352371 -165.900097  -38.571816 -167.041719  -38.136559 -167.115739  -38.356968 -166.472748  -38.355997  1418.85902365 0.500  34.57  -3.20  5.2350E+22  2.2141E+19   0.000      7.4684E+17  3.0326E+19  6.3245E+20  2.4471E+18   0.000      3.0445E+17  1.6991E+17   3.691      152  1  0.8686      1.00      0.00  16  65 0 
 -167.041719  -38.136559 -167.115739  -38.356968 -168.290543  -37.895978 -168.370296  -38.122005 -167.705534  -38.129543  1418.85902944 0.500  35.26 -11.80  4.5737E+22  1.8471E+19   0.000      6.9070E+17  3.0248E+19  6.2824E+20  2.5932E+18   0.000      3.2394E+17  1.8077E+17   2.905      152  1  0.8074      1.00      0.00  16  66 0 
 -168.290543  -37.895978 -168.370296  -38.122005 -169.642520  -37.613165 -169.730479  -37.850180 -169.009669  -37.872283  1418.85903523 0.500  36.00 -20.45  3.8424E+22  2.1895E+19   0.000      8.7269E+17  3.0459E+19  4.4922E+20  2.0307E+18   0.000      2.5338E+17  1.4232E+17   4.931      152  1   1.037      1.00      0.00  16  67 0 
 -169.642520  -37.613165 -169.730479  -37.850180 -171.152417  -37.269358 -171.252003  -37.523871 -170.445981  -37.566574  1418.85904101 0.500  36.83 -29.21  3.6601E+22  1.5532E+19   0.000      7.1566E+17  3.0685E+19  3.7004E+20  1.6847E+18   0.000      2.1047E+17  1.2095E+17   5.157      152  1   1.226      1.00      0.00  16  68 0 
 -160.289026  -39.458423 -160.353914  -39.726787 -161.945900  -39.248210 -162.011220  -39.494358 -161.151272  -39.484888  1418.85905837 0.500  31.86  31.46  1.4883E+22  1.4781E+19   0.000      9.1276E+16  2.3287E+19  4.1914E+20  3.1426E+18   0.000      3.8990E+17  1.9783E+17   2.293      152  1  0.5812      0.81      0.00  16  71 0 
 -161.945900  -39.248210 -162.011220  -39.494358 -163.391891  -39.045656 -163.458070  -39.277212 -162.702796  -39.268599  1418.85906416 0.500  32.66  22.68  3.5249E+22  1.3774E+19   0.000      5.8046E+17  2.9108E+19  5.8938E+20  2.7863E+18   0.000      3.5100E+17  1.9497E+17   2.807      152  1  0.7015      1.00      0.00  16  72 0 
 -163.391891  -39.045656 -163.458070  -39.277212 -164.693114  -38.847542 -164.760931  -39.070562 -164.076880  -39.062056  1418.85906995 0.500  33.38  14.00  2.4543E+22  1.6606E+19   0.000     -1.6678E+17  2.6077E+19  4.0449E+20  2.3437E+18   0.000      2.8656E+17  1.5227E+17   3.363      152  1  0.8599      1.00      0.00  16  73 0 
 -164.693114  -38.847542 -164.760931  -39.070562 -165.922572  -38.645153 -165.993068  -38.864591 -165.343250  -38.858581  1418.85907574 0.500  34.06   5.40  3.6028E+22  1.4571E+19   0.000      7.3930E+17  2.6830E+19  5.1517E+20  2.4400E+18   0.000      3.0852E+17  1.5815E+17   3.828      152  1  0.8492      1.00      0.00  16  74 0 
 -165.922572  -38.645153 -165.993068  -38.864591 -167.138803  -38.428801 -167.213324  -38.649194 -166.567803  -38.648519  1418.85908152 0.500  34.74  -3.20  5.0281E+22  1.9279E+19   0.000      8.6318E+17  3.0709E+19  6.3064E+20  2.4767E+18   0.000      3.1051E+17  1.7345E+17   3.103      152  1  0.8552      1.00      0.00  16  75 0 
 -167.138803  -38.428801 -167.213324  -38.649194 -168.392768  -38.187409 -168.473089  -38.413409 -167.805473  -38.421386  1418.85908731 0.500  35.42 -11.80  4.2351E+22  2.0197E+19   0.000      4.9695E+17  2.9682E+19  5.0412E+20  2.1728E+18   0.000      2.6815E+17  1.4961E+17   3.399      152  1  0.9757      1.00      0.00  16  76 0 
 -168.392768  -38.187409 -168.473089  -38.413409 -169.749788  -37.903645 -169.838398  -38.140616 -169.114741  -38.163240  1418.85909310 0.500  36.16 -20.45  3.8052E+22  1.6753E+19   0.000      1.1715E+18  3.0288E+19  4.5272E+20  2.0451E+18   0.000      2.5975E+17  1.4343E+17   3.761      152  1   1.023      1.00      0.00  16  77 0 
 -169.749788  -37.903645 -169.838398  -38.140616 -171.265581  -37.558467 -171.365936  -37.812919 -170.556582  -37.856368  1418.85909888 0.500  36.99 -29.21  3.3500E+22  1.6501E+19   0.000      9.6462E+17  3.0760E+19  3.3644E+20  1.6033E+18   0.000      2.0153E+17  1.1504E+17   5.552      152  1   1.296      1.00      0.00  16  78 0 
 -160.357071  -39.752374 -160.422208  -40.020780 -162.021979  -39.542035 -162.087613  -39.788202 -161.223495  -39.778826  1418.85911624 0.500  32.04  31.47  1.6123E+22  9.0770E+18   0.000      3.5572E+17  2.3977E+19  3.3941E+20  2.4308E+18   0.000      3.0727E+17  1.5504E+17   3.328      152  1  0.7602      1.00      0.00  16  81 0 
 -162.021979  -39.542035 -162.087613  -39.788202 -163.473985  -39.339294 -163.540530  -39.570861 -162.782069  -39.562362  1418.85912203 0.500  32.84  22.68  4.1688E+22  1.9532E+19   0.000      1.0842E+18  3.0315E+19  8.1508E+20  3.5049E+18   0.000      4.4519E+17  2.5141E+17   2.199      152  1  0.5586      1.00      0.00  16  82 0 
 -163.473985  -39.339294 -163.540530  -39.570861 -164.780733  -39.140816 -164.848960  -39.363838 -164.161945  -39.355535  1418.85912782 0.500  33.56  14.00  3.8717E+22  2.5009E+19   0.000      7.3562E+17  2.7906E+19  6.3154E+20  2.8966E+18   0.000      3.6096E+17  1.9163E+17   2.836      152  1  0.7093      1.00      0.00  16  83 0 
 -164.780733  -39.140816 -164.848960  -39.363838 -166.015145  -38.937974 -166.086097  -39.157405 -165.433576  -39.151643  1418.85913361 0.500  34.24   5.40  4.0381E+22  1.5541E+19   0.000      5.7021E+16  2.8010E+19  5.1750E+20  2.3036E+18   0.000      2.8364E+17  1.5226E+17   4.095      152  1  0.9103      1.00      0.00  16  84 0 
 -166.015145  -38.937974 -166.086097  -39.157405 -167.236353  -38.721006 -167.311384  -38.941381 -166.663121  -38.941042  1418.85913939 0.500  34.91  -3.20  5.1580E+22  2.3869E+19   0.000      7.2985E+17  3.0620E+19  6.1187E+20  2.3847E+18   0.000      2.9518E+17  1.6561E+17   3.319      152  1  0.8994      1.00      0.00  16  85 0 
 -167.236353  -38.721006 -167.311384  -38.941381 -168.495519  -38.478797 -168.576416  -38.704768 -167.905913  -38.713189  1418.85914518 0.500  35.59 -11.80  4.1337E+22  2.1149E+19   0.000      1.2562E+18  3.0321E+19  5.1943E+20  2.2653E+18   0.000      2.8665E+17  1.5724E+17   3.458      152  1  0.9375      1.00      0.00  16  86 0 
 -168.495519  -38.478797 -168.576416  -38.704768 -169.857628  -38.194075 -169.946901  -38.431001 -169.220368  -38.454150  1418.85915097 0.500  36.33 -20.45  3.4407E+22  1.6134E+19   0.000      8.5733E+17  3.0500E+19  4.0669E+20  1.9355E+18   0.000      2.4304E+17  1.3607E+17   4.480      152  1   1.085      1.00      0.00  16  87 0 
 -169.857628  -38.194075 -169.946901  -38.431001 -171.379118  -37.847584 -171.480250  -38.101969 -170.667661  -38.146138  1418.85915675 0.500  37.15 -29.21  2.8330E+22  1.0619E+19   0.000      6.9668E+17  3.0571E+19  2.9987E+20  1.5451E+18   0.000      1.9374E+17  1.1137E+17   5.557      152  1   1.331      1.00      0.00  16  88 0 
 -160.426715  -40.046107 -160.492109  -40.314536 -162.098183  -39.835855 -162.164139  -40.082044 -161.296582  -40.072643  1418.85917412 0.500  32.23  31.47  2.9291E+22  1.3245E+19   0.000      5.0105E+17  2.8588E+19  3.8569E+20  1.9925E+18   0.000      2.5023E+17  1.3956E+17   3.910      152  1  0.9610      1.00      0.00  16  91 0 
 -162.098183  -39.835855 -162.164139  -40.082044 -163.556716  -39.632851 -163.623634  -39.864427 -162.861727  -39.856083  1418.85917990 0.500  33.02  22.68  4.3429E+22  1.9085E+19   0.000      8.2870E+17  3.0723E+19  4.8221E+20  2.0461E+18   0.000      2.5693E+17  1.4625E+17   4.192      152  1  0.9937      1.00      0.00  16  92 0 
 -163.556716  -39.632851 -163.623634  -39.864427 -164.868867  -39.434034 -164.937513  -39.657057 -164.247590  -39.648944  1418.85918569 0.500  33.74  14.00  2.8734E+22  1.6953E+19   0.000     -3.2990E+17  2.5486E+19  4.8661E+20  2.5931E+18   0.000      3.1545E+17  1.6459E+17   3.666      152  1  0.7813      1.00      0.00  16  93 0 
 -164.868867  -39.434034 -164.937513  -39.657057 -166.108656  -39.230662 -166.180073  -39.450084 -165.524635  -39.444612  1418.85919148 0.500  34.41   5.40  4.2432E+22  1.7870E+19   0.000      7.5656E+17  2.8601E+19  4.8504E+20  2.0934E+18   0.000      2.6205E+17  1.4027E+17   4.068      152  1   1.014      1.00      0.00  16  94 0 
 -166.108656  -39.230662 -166.180073  -39.450084 -167.334912  -39.013062 -167.410464  -39.233419 -166.759418  -39.233424  1418.85919726 0.500  35.08  -3.20  4.9131E+22  2.2081E+19   0.000      5.1088E+17  3.0377E+19  5.1191E+20  2.0469E+18   0.000      2.5160E+17  1.4140E+17   4.653      152  1   1.057      1.00      0.00  16  95 0 
 -167.334912  -39.013062 -167.410464  -39.233419 -168.598804  -38.770140 -168.680288  -38.996081 -168.007129  -39.004894  1418.85920305 0.500  35.76 -11.80  3.8335E+22  2.0363E+19   0.000      4.3711E+17  3.0292E+19  5.7595E+20  2.6096E+18   0.000      3.2158E+17  1.8085E+17   2.852      152  1  0.8061      1.00      0.00  16  96 0 
 -168.598804  -38.770140 -168.680288  -38.996081 -169.966468  -38.484356 -170.056415  -38.721236 -169.326770  -38.744964  1418.85920884 0.500  36.49 -20.45  3.1808E+22  1.9396E+19   0.000      1.4523E+18  3.0757E+19  3.6607E+20  1.8211E+18   0.000      2.3220E+17  1.2784E+17   4.617      152  1   1.166      1.00      0.00  16  97 0 
 -169.966468  -38.484356 -170.056415  -38.721236 -171.493763  -38.136523 -171.595687  -38.390842 -170.779801  -38.435745  1418.85921462 0.500  37.31 -29.21  2.3679E+22  1.1294E+19   0.000      7.3130E+17  3.0184E+19  2.7130E+20  1.5355E+18   0.000      1.9246E+17  1.0978E+17   5.748      152  1   1.339      1.00      0.00  16  98 0 
 -160.494707  -40.340066 -160.560362  -40.608544 -162.174744  -40.129635 -162.241028  -40.375845 -161.369027  -40.366566  1418.85923199 0.500  32.41  31.47  3.3413E+22  1.4830E+19   0.000      4.4656E+17  2.9676E+19  4.4288E+20  2.1298E+18   0.000      2.6652E+17  1.5228E+17   3.227      152  1  0.9016      1.00      0.00  16 101 0 
 -162.174744  -40.129635 -162.241028  -40.375845 -163.639696  -39.926394 -163.706994  -40.157980 -162.941691  -40.149776  1418.85923777 0.500  33.20  22.68  2.5344E+22  1.2215E+19   0.000      6.3280E+17  2.7320E+19  4.1387E+20  2.3290E+18   0.000      2.9524E+17  1.5606E+17   3.711      152  1  0.8453      1.00      0.00  16 102 0 
 -163.639696  -39.926394 -163.706994  -40.157980 -164.957527  -39.727196 -165.026599  -39.950220 -164.333626  -39.942319  1418.85924356 0.500  33.92  14.00  2.9037E+22  1.6515E+19   0.000      4.6992E+17  2.5852E+19  4.7174E+20  2.4886E+18   0.000      3.1102E+17  1.5890E+17   3.938      152  1  0.8183      1.00      0.00  16 103 0 
 -164.957527  -39.727196 -165.026599  -39.950220 -166.202412  -39.523352 -166.274303  -39.742767 -165.616082  -39.737554  1418.85924935 0.500  34.59   5.40  4.2428E+22  1.4909E+19   0.000      3.7364E+17  2.8921E+19  4.8472E+20  2.0775E+18   0.000      2.5749E+17  1.4064E+17   3.975      152  1   1.019      1.00      0.00  16 104 0 
 -166.202412  -39.523352 -166.274303  -39.742767 -167.433783  -39.305116 -167.509863  -39.525455 -166.855998  -39.525807  1418.85925513 0.500  35.26  -3.20  4.8257E+22  1.6648E+19   0.000      4.1990E+17  3.0481E+19  5.2804E+20  2.1156E+18   0.000      2.6125E+17  1.4716E+17   3.705      152  1   1.014      1.00      0.00  16 105 0 
 -167.433783  -39.305116 -167.509863  -39.525455 -168.703202  -39.061312 -168.785284  -39.287223 -168.109064  -39.296513  1418.85926092 0.500  35.93 -11.80  3.5339E+22  1.7769E+19   0.000      9.1605E+17  3.0668E+19  5.2625E+20  2.4760E+18   0.000      3.1114E+17  1.7327E+17   2.824      152  1  0.8490      1.00      0.00  16 106 0 
 -168.703202  -39.061312 -168.785284  -39.287223 -170.076325  -38.774485 -170.166959  -39.011321 -169.434242  -39.035617  1418.85926671 0.500  36.66 -20.45  2.9899E+22  1.2691E+19   0.000      1.2880E+18  3.0475E+19  3.2784E+20  1.6708E+18   0.000      2.1337E+17  1.1784E+17   5.100      152  1   1.265      1.00      0.00  16 107 0 
 -170.076325  -38.774485 -170.166959  -39.011321 -171.609047  -38.425406 -171.711776  -38.679655 -170.892775  -38.725247  1418.85927249 0.500  37.48 -29.21  1.7241E+22  8.8143E+18   0.000      8.0331E+17  3.0345E+19  2.1986E+20  1.4702E+18   0.000      1.8531E+17  1.0579E+17   5.881      152  1   1.393      1.00      0.00  16 108 0 
 -160.565141  -40.633697 -160.631063  -40.902193 -162.251897  -40.423340 -162.318516  -40.669569 -161.442990  -40.660273  1418.85928986 0.500  32.60  31.47  3.9983E+22  2.0428E+19   0.000      4.7856E+17  3.0302E+19  6.3211E+20  2.7775E+18   0.000      3.4581E+17  1.9960E+17   2.607      152  1  0.6916      1.00      0.00  16 111 0 
 -162.251897  -40.423340 -162.318516  -40.669569 -163.723132  -40.219888 -163.790817  -40.451484 -163.022184  -40.443407  1418.85929564 0.500  33.39  22.68  4.3392E+22  2.1663E+19   0.000      7.4091E+17  3.0225E+19  8.3797E+20  3.5249E+18   0.000      4.4101E+17  2.5011E+17   1.886      152  1  0.5618      1.00      0.00  16 112 0 
 -163.723132  -40.219888 -163.790817  -40.451484 -165.046723  -40.020300 -165.116228  -40.243324 -164.420163  -40.235640  1418.85930143 0.500  34.10  14.00  2.4411E+22  1.6187E+19   0.000      4.4826E+17  2.4883E+19  4.0187E+20  2.3245E+18   0.000      2.9015E+17  1.4554E+17   3.679      152  1  0.8769      1.00      0.00  16 113 0 
 -165.046723  -40.020300 -165.116228  -40.243324 -166.296953  -39.815942 -166.369327  -40.035347 -165.708195  -40.030416  1418.85930722 0.500  34.77   5.40  4.3259E+22  2.2767E+19   0.000      1.2009E+18  2.9007E+19  4.5856E+20  1.9620E+18   0.000      2.4681E+17  1.3156E+17   4.317      152  1   1.101      1.00      0.00  16 114 0 
 -166.296953  -39.815942 -166.369327  -40.035347 -167.533691  -39.597019 -167.610310  -39.817338 -166.953495  -39.818063  1418.85931300 0.500  35.43  -3.20  4.4364E+22  2.4125E+19   0.000      8.4054E+17  3.0893E+19  5.2193E+20  2.2011E+18   0.000      2.7282E+17  1.5274E+17   4.120      152  1  0.9831      1.00      0.00  16 115 0 
 -167.533691  -39.597019 -167.610310  -39.817338 -168.807971  -39.352479 -168.890660  -39.578357 -168.211707  -39.588052  1418.85931879 0.500  36.11 -11.80  3.5397E+22  1.7457E+19   0.000      1.0370E+18  3.0628E+19  4.9484E+20  2.3324E+18   0.000      2.9413E+17  1.6266E+17   3.366      152  1  0.9070      1.00      0.00  16 116 0 
 -168.807971  -39.352479 -168.890660  -39.578357 -170.186794  -39.064561 -170.278127  -39.301350 -169.542212  -39.326240  1418.85932458 0.500  36.83 -20.45  2.5721E+22  1.0979E+19   0.000      1.0401E+18  3.0245E+19  2.8045E+20  1.5464E+18   0.000      1.9580E+17  1.0889E+17   6.011      152  1   1.370      1.00      0.00  16 117 0 
 -170.186794  -39.064561 -170.278127  -39.301350 -171.725715  -38.714044 -171.829266  -38.968227 -171.006757  -39.014602  1418.85933037 0.500  37.65 -29.21  1.3272E+22  1.0056E+19   0.000      8.7475E+17  2.9923E+19  2.0159E+20  1.5552E+18   0.000      1.9617E+17  1.1123E+17   4.943      152  1   1.307      1.00      0.00  16 118 0 
 -160.633644  -40.927589 -160.699838  -41.196135 -162.328967  -40.717074 -162.395928  -40.963325 -161.515952  -40.954140  1418.85934773 0.500  32.79  31.47  5.9776E+22  1.9529E+19   0.000      7.0075E+17  3.2756E+19  1.2299E+21  4.3278E+18   0.000      5.4407E+17  3.2668E+17   2.075      152  1  0.4425      1.00      0.00  16 121 0 
 -162.328967  -40.717074 -162.395928  -40.963325 -163.807033  -40.513334 -163.875112  -40.744939 -163.102871  -40.737031  1418.85935351 0.500  33.58  22.68  2.2539E+22  1.5714E+19   0.000      4.1459E+17  2.6392E+19  4.4554E+20  2.6539E+18   0.000      3.3163E+17  1.7536E+17   2.856      152  1  0.7368      1.00      0.00  16 122 0 
 -163.807033  -40.513334 -163.875112  -40.744939 -165.136464  -40.313347 -165.206412  -40.536371 -164.507210  -40.528909  1418.85935930 0.500  34.28  14.00  2.4853E+22  1.3562E+19   0.000      5.4293E+17  2.4884E+19  3.8737E+20  2.2067E+18   0.000      2.7698E+17  1.3862E+17   3.511      152  1  0.9247      1.00      0.00  16 123 0 
 -165.136464  -40.313347 -165.206412  -40.536371 -166.391936  -40.108499 -166.464801  -40.327894 -165.800806  -40.323233  1418.85936509 0.500  34.95   5.40  4.4385E+22  1.9636E+19   0.000      8.2516E+17  2.9550E+19  4.4431E+20  1.8648E+18   0.000      2.3230E+17  1.2681E+17   5.027      152  1   1.160      1.00      0.00  16 124 0 
